retailer_id,territory_id,state,district,tehsil,lat,lng,total_sales,avg_sales,total_quantity,unique_skus,transaction_count,stockout_count,avg_inventory,stockout_rate,retailer_visit_count,last_retailer_visit,unique_products_recommended,days_since_visit,campaign_count,last_campaign,days_since_campaign,wa_messages_sent,wa_open_rate,wa_click_rate,priority_label,priority_score
RTL_01084,TER_0137,Maharashtra,Jalgaon,Jalgaon_T043,19.584795216705835,72.76874333788508,873525.84,10524.407710843374,665,4,83,3,84.32692307692308,0.028846153846153848,25,2026-03-27,9,2,13,2026-03-29,0,2.0,0.5,0.0,0,0.31148863151368733
RTL_01085,TER_0137,Maharashtra,Jalgaon,Jalgaon_T042,18.683233752348578,77.99446791145569,639942.46,10157.816825396825,579,3,63,2,63.333333333333336,0.02564102564102564,25,2026-03-27,9,2,13,2026-03-29,0,2.0,0.0,0.0,0,0.24284566552123873
RTL_01086,TER_0137,Maharashtra,Jalgaon,Jalgaon_T041,17.39108889789214,78.00739902101473,674311.59,15681.664883720929,453,2,43,0,48.46153846153846,0.0,25,2026-03-27,9,2,13,2026-03-29,0,2.0,0.0,0.0,0,0.21268684636330054
RTL_01087,TER_0137,Maharashtra,Jalgaon,Jalgaon_T048,21.424132815747,75.92430944994855,602083.51,10946.97290909091,427,3,55,1,119.08974358974359,0.01282051282051282,25,2026-03-27,9,2,13,2026-03-29,0,0.0,0.0,0.0,0,0.2160090657603319
RTL_01088,TER_0137,Maharashtra,Jalgaon,Jalgaon_T041,16.392178127954352,78.75735454883325,633907.34,9187.062898550725,508,3,69,1,100.05128205128206,0.01282051282051282,25,2026-03-27,9,2,13,2026-03-29,0,2.0,0.0,0.0,0,0.2228065753602849
RTL_01089,TER_0137,Maharashtra,Jalgaon,Jalgaon_T049,21.34841913600166,76.71799763675014,645190.24,14663.414545454545,458,2,44,0,71.09615384615384,0.0,25,2026-03-27,9,2,13,2026-03-29,0,0.0,0.0,0.0,0,0.20646658135470194
RTL_01090,TER_0137,Maharashtra,Jalgaon,Jalgaon_T040,17.544469961389314,76.79060771836981,358535.05,9959.306944444445,386,2,36,3,157.21153846153845,0.057692307692307696,25,2026-03-27,9,2,13,2026-03-29,0,3.0,0.3333333333333333,0.0,0,0.2014875776206654
RTL_01091,TER_0137,Maharashtra,Jalgaon,Jalgaon_T041,21.771242140650248,74.85421361500664,571073.42,19692.186896551724,391,2,29,3,62.23076923076923,0.057692307692307696,25,2026-03-27,9,2,13,2026-03-29,0,2.0,0.0,0.0,0,0.2468853694776907
RTL_01092,TER_0137,Maharashtra,Jalgaon,Jalgaon_T049,16.66388554711249,74.2597467566895,971452.63,12952.701733333333,664,4,75,9,57.79807692307692,0.08653846153846154,25,2026-03-27,9,2,13,2026-03-29,0,0.0,0.0,0.0,0,0.44490560772671944
RTL_01093,TER_0137,Maharashtra,Jalgaon,Jalgaon_T046,18.887463128498602,75.33414655308249,993233.15,12572.571518987343,703,4,79,3,100.52884615384616,0.028846153846153848,25,2026-03-27,9,2,13,2026-03-29,0,4.0,0.75,0.25,0,0.3370578854001474
RTL_01094,TER_0138,Uttar Pradesh,Lucknow,Lucknow_T055,28.867975090841803,81.55417771324761,529086.4400000001,14299.633513513516,483,2,37,1,80.34615384615384,0.019230769230769232,27,2026-03-22,8,7,16,2026-03-20,9,1.0,0.0,0.0,0,0.21558944414809797
RTL_01095,TER_0138,Uttar Pradesh,Lucknow,Lucknow_T055,25.177041166585283,82.94316772920497,1412921.5999999999,22427.326984126983,1083,4,63,7,89.58653846153847,0.0673076923076923,27,2026-03-22,8,7,16,2026-03-20,9,1.0,0.0,0.0,0,0.5168749544049078
RTL_01096,TER_0138,Uttar Pradesh,Lucknow,Lucknow_T053,26.334722972615406,82.49267202375883,892304.71,11588.372857142856,727,4,77,5,76.03846153846153,0.04807692307692308,27,2026-03-22,8,7,16,2026-03-20,9,1.0,0.0,0.0,0,0.3681721762455014
RTL_01097,TER_0138,Uttar Pradesh,Lucknow,Lucknow_T053,29.524464361644046,78.34749714661694,381721.16,10603.365555555554,317,2,36,0,108.84615384615384,0.0,27,2026-03-22,8,7,16,2026-03-20,9,1.0,0.0,0.0,0,0.16536250043957015
RTL_01098,TER_0138,Uttar Pradesh,Lucknow,Lucknow_T050,26.442746459311913,82.05327278623825,460506.19,7675.103166666667,438,3,60,5,115.74358974358974,0.0641025641025641,27,2026-03-22,8,7,16,2026-03-20,9,2.0,0.0,0.0,0,0.2759408330996423
RTL_01099,TER_0138,Uttar Pradesh,Lucknow,Lucknow_T055,30.105889114306596,78.31956752369194,680858.52,10474.746461538462,511,3,65,5,70.85897435897436,0.0641025641025641,27,2026-03-22,8,7,16,2026-03-20,9,1.0,0.0,0.0,0,0.3230076719605527
RTL_01100,TER_0138,Uttar Pradesh,Lucknow,Lucknow_T049,24.91130988782246,80.45360196672725,821955.23,12267.988507462685,541,4,67,5,87.4423076923077,0.04807692307692308,27,2026-03-22,8,7,16,2026-03-20,9,1.0,0.0,0.0,0,0.35314566103184863
RTL_01101,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T040,22.236942772696864,81.53161502082874,460808.66,10472.92409090909,387,2,44,1,49.94230769230769,0.019230769230769232,31,2026-03-27,9,2,15,2026-03-13,16,0.0,0.0,0.0,0,0.20135026770293976
RTL_01102,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T040,21.388191547955337,82.07387564231838,757791.85,12422.817213114753,548,3,61,1,73.06410256410257,0.01282051282051282,31,2026-03-27,9,2,15,2026-03-13,16,0.0,0.0,0.0,0,0.2647853126063866
RTL_01103,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T043,24.83806678392516,79.26235970477985,456050.83,8770.20826923077,394,3,52,1,94.7948717948718,0.01282051282051282,31,2026-03-27,9,2,15,2026-03-13,16,1.0,1.0,0.0,0,0.200334004258221
RTL_01104,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T037,26.22090261382019,76.09772112814093,658878.13,10627.066612903225,479,3,62,5,89.85897435897436,0.0641025641025641,31,2026-03-27,9,2,15,2026-03-13,16,1.0,0.0,0.0,0,0.3186575300212276
RTL_01105,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T045,23.931267743467185,82.70285261254264,315840.87,8773.3575,250,2,36,0,71.07692307692308,0.0,31,2026-03-27,9,2,15,2026-03-13,16,0.0,0.0,0.0,0,0.15163542330146557
RTL_01106,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T037,22.91881371503917,80.44055443773306,981501.72,12746.775584415584,776,4,77,4,83.49038461538461,0.038461538461538464,31,2026-03-27,9,2,15,2026-03-13,16,1.0,0.0,0.0,0,0.3688193156295686
RTL_01107,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T042,21.64273285974762,76.10338396352185,633274.11,14727.30488372093,419,2,43,1,120.57692307692308,0.019230769230769232,31,2026-03-27,9,2,15,2026-03-13,16,0.0,0.0,0.0,0,0.23818856001518532
RTL_01108,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T033,25.634801900889997,81.3326464043287,1092611.75,13830.528481012658,752,4,79,3,114.15384615384616,0.028846153846153848,31,2026-03-27,9,2,15,2026-03-13,16,1.0,0.0,0.0,0,0.3738022068490122
RTL_01109,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T038,25.97371385144655,77.35895498453324,737491.93,12291.532166666668,563,3,60,2,72.23076923076923,0.02564102564102564,31,2026-03-27,9,2,15,2026-03-13,16,0.0,0.0,0.0,0,0.27919928827875923
RTL_01110,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T041,21.129048850747882,80.69126516080988,1006065.0,13237.697368421053,789,4,76,3,115.21153846153847,0.028846153846153848,31,2026-03-27,9,2,15,2026-03-13,16,1.0,0.0,0.0,0,0.3553159855497615
RTL_01111,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T034,23.379370733924876,82.16025926764208,253597.82,7044.3838888888895,179,2,36,0,180.71153846153845,0.0,31,2026-03-27,9,2,15,2026-03-13,16,0.0,0.0,0.0,0,0.13834042612779562
RTL_01112,TER_0140,Rajasthan,Bikaner,Bikaner_T039,25.985672866819975,77.03403849489483,750723.97,19755.89394736842,518,2,38,0,66.51923076923077,0.0,22,2026-03-10,10,19,17,2026-03-12,17,2.0,0.5,0.0,0,0.25524976480345013
RTL_01113,TER_0140,Rajasthan,Bikaner,Bikaner_T042,27.922593782981174,77.08141767638368,669629.77,14880.661555555556,451,3,45,3,90.47435897435898,0.038461538461538464,22,2026-03-10,10,19,17,2026-03-12,17,4.0,0.5,0.0,0,0.29417819782045324
RTL_01114,TER_0140,Rajasthan,Bikaner,Bikaner_T042,27.72878377335021,76.20414360786154,1006744.16,11985.049523809525,761,3,84,2,63.69230769230769,0.02564102564102564,22,2026-03-10,10,19,17,2026-03-12,17,4.0,0.5,0.0,0,0.34743519076590607
RTL_01115,TER_0140,Rajasthan,Bikaner,Bikaner_T035,29.62580885543849,76.47276270331642,408292.45,11341.456944444444,327,2,36,0,104.03846153846153,0.0,22,2026-03-10,10,19,17,2026-03-12,17,2.0,0.0,0.0,0,0.18210704299634872
RTL_01116,TER_0140,Rajasthan,Bikaner,Bikaner_T035,30.027499778807183,70.79930878856723,187287.2,4682.18,150,2,40,0,175.8653846153846,0.0,22,2026-03-10,10,19,17,2026-03-12,17,2.0,0.0,0.0,0,0.1349007416644535
RTL_01117,TER_0140,Rajasthan,Bikaner,Bikaner_T040,23.584466990141944,71.54713016023364,1022429.29,11752.060804597702,791,4,87,2,76.38461538461539,0.019230769230769232,22,2026-03-10,10,19,17,2026-03-12,17,1.0,0.0,0.0,0,0.35078550472093634
RTL_01118,TER_0140,Rajasthan,Bikaner,Bikaner_T039,26.7620547149546,75.0701755071501,508079.47,13370.512368421052,321,2,38,1,101.48076923076923,0.019230769230769232,22,2026-03-10,10,19,17,2026-03-12,17,2.0,0.5,0.0,0,0.22217136080161287
RTL_01119,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T050,25.367686218952077,81.8413766837048,389522.14999999997,12565.23064516129,269,2,31,1,133.09615384615384,0.019230769230769232,23,2026-03-28,8,1,22,2026-03-24,5,1.0,0.0,0.0,0,0.16343394948990064
RTL_01120,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T050,29.18897418359069,82.92817433737427,1305374.79,16952.91935064935,869,4,77,5,64.00961538461539,0.04807692307692308,23,2026-03-28,8,1,22,2026-03-24,5,1.0,0.0,0.0,0,0.4340583326185899
RTL_01121,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T058,27.42186930542693,78.71772742054101,706134.69,11968.384576271186,640,3,59,3,83.61538461538461,0.038461538461538464,23,2026-03-28,8,1,22,2026-03-24,5,4.0,0.25,0.25,0,0.2685617862435376
RTL_01122,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T058,29.3867430604799,84.50477150659907,388112.88,5970.967384615385,280,3,65,1,100.55128205128206,0.01282051282051282,23,2026-03-28,8,1,22,2026-03-24,5,4.0,0.25,0.25,0,0.16313293209652197
RTL_01123,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T057,23.973201489075016,81.098182043336,985436.97,11593.376117647058,659,4,85,2,106.71153846153847,0.019230769230769232,23,2026-03-28,8,1,22,2026-03-24,5,2.0,0.5,0.0,0,0.30947022237736416
RTL_01124,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T055,28.69740695396857,83.5535718040556,430509.9,7422.584482758621,325,3,58,1,109.44871794871794,0.01282051282051282,23,2026-03-28,8,1,22,2026-03-24,5,0.0,0.0,0.0,0,0.1721888549838488
RTL_01125,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T056,29.203566936003472,81.08085551760738,624263.15,9180.340441176471,555,3,68,6,45.12820512820513,0.07692307692307693,23,2026-03-28,8,1,22,2026-03-24,5,0.0,0.0,0.0,0,0.3073241809140429
RTL_01126,TER_0141,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T058,29.960865542982724,80.39355784842346,627643.14,7748.6807407407405,658,4,81,3,66.59615384615384,0.028846153846153848,23,2026-03-28,8,1,22,2026-03-24,5,4.0,0.25,0.25,0,0.2517961403536435
RTL_01127,TER_0142,Rajasthan,Sikar,Sikar_T048,28.505724308792907,70.56473908313754,1015133.56,12379.67756097561,737,4,82,3,61.95192307692308,0.028846153846153848,21,2026-03-21,8,8,25,2026-03-25,4,0.0,0.0,0.0,0,0.3433909437634918
RTL_01128,TER_0142,Rajasthan,Sikar,Sikar_T051,29.044000069075885,73.15209577453228,557072.47,15916.356285714284,413,2,35,4,35.05769230769231,0.07692307692307693,21,2026-03-21,8,8,25,2026-03-25,4,1.0,0.0,0.0,0,0.2642999655833065
RTL_01129,TER_0142,Rajasthan,Sikar,Sikar_T040,28.508469522571616,73.98565993348711,1206881.73,13560.468876404495,1021,4,89,3,85.02884615384616,0.028846153846153848,21,2026-03-21,8,8,25,2026-03-25,4,1.0,0.0,0.0,0,0.38434798841677253
RTL_01130,TER_0142,Rajasthan,Sikar,Sikar_T047,28.311125448894288,69.71310142452869,826952.8,12342.579104477612,718,4,67,7,99.9423076923077,0.0673076923076923,21,2026-03-21,8,8,25,2026-03-25,4,1.0,1.0,0.0,0,0.3781958911055796
RTL_01131,TER_0142,Rajasthan,Sikar,Sikar_T049,25.940808958337815,75.49124322143328,1068851.23,15054.242676056338,773,4,71,0,111.125,0.0,21,2026-03-21,8,8,25,2026-03-25,4,2.0,0.5,0.0,0,0.29861493597348365
RTL_01132,TER_0142,Rajasthan,Sikar,Sikar_T050,29.382195534247536,75.96793194214641,322399.84,9211.424,249,2,35,0,73.07692307692308,0.0,21,2026-03-21,8,8,25,2026-03-25,4,0.0,0.0,0.0,0,0.13917433786121236
RTL_01133,TER_0142,Rajasthan,Sikar,Sikar_T043,23.179294909532757,75.99079529383464,1113805.81,22276.1162,764,3,50,2,96.37179487179488,0.02564102564102564,21,2026-03-21,8,8,25,2026-03-25,4,2.0,0.0,0.0,0,0.34571714881561655
RTL_01134,TER_0142,Rajasthan,Sikar,Sikar_T045,29.70563750863437,74.40079447287337,701459.7,12753.812727272727,646,3,55,2,80.78205128205128,0.02564102564102564,21,2026-03-21,8,8,25,2026-03-25,4,0.0,0.0,0.0,0,0.25764080347226015
RTL_01135,TER_0142,Rajasthan,Sikar,Sikar_T049,27.470193121577402,70.19158203957228,1116443.28,12686.855454545455,860,4,88,4,92.53846153846153,0.038461538461538464,21,2026-03-21,8,8,25,2026-03-25,4,2.0,0.5,0.0,0,0.3837805073945364
RTL_01136,TER_0142,Rajasthan,Sikar,Sikar_T047,26.150080486575,77.9139894803221,916799.79,11753.843461538461,689,4,78,4,67.60576923076923,0.038461538461538464,21,2026-03-21,8,8,25,2026-03-25,4,1.0,1.0,0.0,0,0.34113703739601275
RTL_01137,TER_0143,Madhya Pradesh,Sehore,Sehore_T049,23.48684150938604,74.9619959704474,886815.9,10557.332142857143,636,4,84,2,87.3076923076923,0.019230769230769232,15,2026-03-25,8,4,22,2026-03-05,24,2.0,0.5,0.0,0,0.273715294103547
RTL_01138,TER_0143,Madhya Pradesh,Sehore,Sehore_T043,22.322303786873125,76.29444295515225,398964.31,9974.10775,243,2,40,1,103.59615384615384,0.019230769230769232,15,2026-03-25,8,4,22,2026-03-05,24,0.0,0.0,0.0,0,0.15076112174662695
RTL_01139,TER_0143,Madhya Pradesh,Sehore,Sehore_T041,24.940174811169044,76.41009580285726,1029360.66,11697.280227272728,700,4,88,4,83.04807692307692,0.038461538461538464,15,2026-03-25,8,4,22,2026-03-05,24,0.0,0.0,0.0,0,0.3416625839025119
RTL_01140,TER_0143,Madhya Pradesh,Sehore,Sehore_T048,21.21028531412538,76.62157246063477,640346.6799999999,16008.666999999998,474,2,40,0,55.5,0.0,15,2026-03-25,8,4,22,2026-03-05,24,2.0,0.0,0.0,0,0.1835699371794143
RTL_01141,TER_0143,Madhya Pradesh,Sehore,Sehore_T042,23.786460302607185,80.9329431484534,650632.03,9710.925820895523,611,3,67,1,104.51282051282051,0.01282051282051282,15,2026-03-25,8,4,22,2026-03-05,24,2.0,0.0,0.0,0,0.20451686838989008
RTL_01142,TER_0143,Madhya Pradesh,Sehore,Sehore_T046,26.21483003316933,76.26411157956844,842836.3200000001,14531.660689655173,584,3,58,2,79.76923076923077,0.02564102564102564,15,2026-03-25,8,4,22,2026-03-05,24,0.0,0.0,0.0,0,0.2643213394082165
RTL_01143,TER_0143,Madhya Pradesh,Sehore,Sehore_T042,25.214295995542596,79.37867769256903,517585.87,13620.680789473685,357,2,38,1,63.5,0.019230769230769232,15,2026-03-25,8,4,22,2026-03-05,24,2.0,0.0,0.0,0,0.17609846149678893
RTL_01144,TER_0143,Madhya Pradesh,Sehore,Sehore_T049,22.9441240081823,79.40867100337803,1203532.83,19730.046393442623,968,4,61,5,88.85576923076923,0.04807692307692308,15,2026-03-25,8,4,22,2026-03-05,24,2.0,0.5,0.0,0,0.3976154283627683
RTL_01145,TER_0143,Madhya Pradesh,Sehore,Sehore_T051,24.229826983878553,76.90946301618294,900803.9400000001,10008.932666666668,724,4,90,1,74.42307692307692,0.009615384615384616,15,2026-03-25,8,4,22,2026-03-05,24,0.0,0.0,0.0,0,0.2579531128602625
RTL_01146,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T045,18.51037759476875,77.28077015560852,731823.4500000001,8924.676219512196,549,4,82,4,78.38461538461539,0.038461538461538464,22,2026-03-28,9,1,19,2026-03-27,2,1.0,0.0,0.0,0,0.29021264965596155
RTL_01147,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T043,26.25999982206607,73.48528061811419,688582.97,13501.626862745097,461,3,51,0,129.48717948717947,0.0,22,2026-03-28,9,1,19,2026-03-27,2,1.0,1.0,0.0,0,0.20597656531581218
RTL_01148,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T046,20.023958123681382,75.18060112378474,903877.4400000001,12553.853333333334,709,4,72,7,57.66346153846154,0.0673076923076923,22,2026-03-28,9,1,19,2026-03-27,2,2.0,0.0,0.0,0,0.38321305489427554
RTL_01149,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T054,20.91368432621022,84.86669106596614,1240917.47,25324.846326530613,911,3,49,11,51.35897435897436,0.14102564102564102,22,2026-03-28,9,1,19,2026-03-27,2,2.0,0.5,0.5,0,0.5302041646850655
RTL_01150,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T050,18.95143687825004,76.70457830064737,545890.19,13647.254749999998,401,2,40,3,90.03846153846153,0.057692307692307696,22,2026-03-28,9,1,19,2026-03-27,2,3.0,1.0,0.3333333333333333,0,0.23174765872619119
RTL_01151,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T050,23.6594512915267,84.37591509106618,733176.52,11279.638769230769,530,3,65,3,66.91025641025641,0.038461538461538464,22,2026-03-28,9,1,19,2026-03-27,2,3.0,1.0,0.3333333333333333,0,0.27175166283616037
RTL_01152,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T051,22.46617357426339,75.85787722379764,303528.69,8203.478108108107,271,2,37,1,66.13461538461539,0.019230769230769232,22,2026-03-28,9,1,19,2026-03-27,2,2.0,0.5,0.0,0,0.14247970298645143
RTL_01153,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T051,18.297181714205607,73.26909168798463,1345780.14,15832.707529411764,958,4,85,1,95.0673076923077,0.009615384615384616,22,2026-03-28,9,1,19,2026-03-27,2,2.0,0.5,0.0,0,0.36510263168296303
RTL_01154,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T052,23.473517443861137,77.89765579609318,820373.24,11554.552676056337,630,3,71,1,87.82051282051282,0.01282051282051282,22,2026-03-28,9,1,19,2026-03-27,2,2.0,0.5,0.0,0,0.25287671649200294
RTL_01155,TER_0144,Gujarat,Ahmedabad,Ahmedabad_T045,20.864068620789336,75.84080763714687,794549.28,11684.548235294118,614,3,68,4,70.47435897435898,0.05128205128205128,22,2026-03-28,9,1,19,2026-03-27,2,1.0,0.0,0.0,0,0.30361076772000406
RTL_01156,TER_0145,Uttar Pradesh,Agra,Agra_T042,24.4977241604572,84.20713246362722,814630.4,11159.320547945206,563,4,73,2,137.97115384615384,0.019230769230769232,41,2026-03-21,10,8,39,2026-03-28,1,3.0,0.0,0.0,0,0.3335379878179907
RTL_01157,TER_0145,Uttar Pradesh,Agra,Agra_T042,24.173212703566684,78.25908604995924,712304.6900000001,10631.413283582091,514,3,67,3,114.42307692307692,0.038461538461538464,41,2026-03-21,10,8,39,2026-03-28,1,3.0,0.0,0.0,0,0.330431410654054
RTL_01158,TER_0145,Uttar Pradesh,Agra,Agra_T041,26.146191510831553,80.21946316283449,1035565.83,12944.572875,789,4,80,2,83.72115384615384,0.019230769230769232,41,2026-03-21,10,8,39,2026-03-28,1,0.0,0.0,0.0,0,0.38072937573059384
RTL_01159,TER_0145,Uttar Pradesh,Agra,Agra_T043,25.240135000037256,78.8438427650778,519253.31,14835.808857142858,400,2,35,3,39.61538461538461,0.057692307692307696,41,2026-03-21,10,8,39,2026-03-28,1,2.0,1.0,0.5,0,0.2891960028218047
RTL_01160,TER_0145,Uttar Pradesh,Agra,Agra_T043,23.886581760497872,79.06530375695428,345748.48,9878.528,274,2,35,2,78.03846153846153,0.038461538461538464,41,2026-03-21,10,8,39,2026-03-28,1,2.0,1.0,0.5,0,0.23338570091712482
RTL_01161,TER_0145,Uttar Pradesh,Agra,Agra_T049,24.986479447732204,78.88246456702673,732065.85,7957.2375,606,4,92,0,139.30769230769232,0.0,41,2026-03-21,10,8,39,2026-03-28,1,1.0,0.0,0.0,0,0.2784023568697108
RTL_01162,TER_0145,Uttar Pradesh,Agra,Agra_T042,25.466077091936754,83.53016841916526,677012.94,12309.32618181818,487,3,55,6,60.333333333333336,0.07692307692307693,41,2026-03-21,10,8,39,2026-03-28,1,3.0,0.0,0.0,0,0.37914315993363035
RTL_01163,TER_0145,Uttar Pradesh,Agra,Agra_T047,26.12297926480187,83.31578152048105,560448.76,13344.018095238096,442,2,42,2,119.4423076923077,0.038461538461538464,41,2026-03-21,10,8,39,2026-03-28,1,1.0,1.0,1.0,0,0.2792452726409743
RTL_01164,TER_0145,Uttar Pradesh,Agra,Agra_T046,29.761272208813455,83.39028274962763,799407.1,14803.835185185184,574,3,54,9,82.2051282051282,0.11538461538461539,41,2026-03-21,10,8,39,2026-03-28,1,0.0,0.0,0.0,0,0.461536319873153
RTL_01165,TER_0145,Uttar Pradesh,Agra,Agra_T037,28.364827188287258,78.70493431019797,385227.05,9172.072619047618,276,2,42,3,81.63461538461539,0.057692307692307696,41,2026-03-21,10,8,39,2026-03-28,1,1.0,0.0,0.0,0,0.26056824843159476
RTL_01166,TER_0145,Uttar Pradesh,Agra,Agra_T049,30.269982720276655,83.21460785656073,1151511.57,21324.288333333334,973,4,54,7,49.42307692307692,0.0673076923076923,41,2026-03-21,10,8,39,2026-03-28,1,1.0,0.0,0.0,0,0.4992451654147285
RTL_01167,TER_0146,West Bengal,Bardhaman,Bardhaman_T048,18.43874923803698,74.58600934009242,614376.85,13652.818888888889,406,2,45,2,68.82692307692308,0.038461538461538464,23,2026-03-29,9,0,18,2026-03-29,0,4.0,0.5,0.0,0,0.2282124860250866
RTL_01168,TER_0146,West Bengal,Bardhaman,Bardhaman_T048,25.629522301813886,82.60061857649679,1449765.72,19330.2096,1020,4,75,5,70.9326923076923,0.04807692307692308,23,2026-03-29,9,0,18,2026-03-29,0,4.0,0.5,0.0,0,0.4628999608205108
RTL_01169,TER_0146,West Bengal,Bardhaman,Bardhaman_T043,20.48925341569328,79.28524450285597,337680.92,9648.026285714286,212,2,35,4,63.36538461538461,0.07692307692307693,23,2026-03-29,9,0,18,2026-03-29,0,3.0,0.6666666666666666,0.3333333333333333,0,0.20661076129733016
RTL_01170,TER_0146,West Bengal,Bardhaman,Bardhaman_T039,25.039968317148006,77.45514972452213,464593.44,8150.7621052631575,333,3,57,1,111.84615384615384,0.01282051282051282,23,2026-03-29,9,0,18,2026-03-29,0,2.0,0.0,0.0,0,0.17746903434473596
RTL_01171,TER_0146,West Bengal,Bardhaman,Bardhaman_T043,19.554615149100563,76.20464380464635,665560.61,9508.008714285714,528,4,70,1,102.45192307692308,0.009615384615384616,23,2026-03-29,9,0,18,2026-03-29,0,3.0,0.6666666666666666,0.3333333333333333,0,0.22039523987532045
RTL_01172,TER_0146,West Bengal,Bardhaman,Bardhaman_T039,26.664192640675953,81.76869195625218,448362.98,13187.146470588235,321,2,34,0,93.96153846153847,0.0,23,2026-03-29,9,0,18,2026-03-29,0,2.0,0.0,0.0,0,0.15525223893822288
RTL_01173,TER_0146,West Bengal,Bardhaman,Bardhaman_T046,19.533906038158126,78.12659143600975,851188.46,11349.179466666666,635,4,75,1,102.04807692307692,0.009615384615384616,23,2026-03-29,9,0,18,2026-03-29,0,0.0,0.0,0.0,0,0.2600449958095883
RTL_01174,TER_0146,West Bengal,Bardhaman,Bardhaman_T048,19.073353688109915,83.37613522196216,373528.31,8893.531190476191,322,2,42,5,117.23076923076923,0.09615384615384616,23,2026-03-29,9,0,18,2026-03-29,0,4.0,0.5,0.0,0,0.23301769566564026
RTL_01175,TER_0146,West Bengal,Bardhaman,Bardhaman_T044,19.230015686972678,77.9389958086824,814309.03,11801.580144927537,604,4,69,4,92.58653846153847,0.038461538461538464,23,2026-03-29,9,0,18,2026-03-29,0,2.0,0.5,0.0,0,0.3084176196588926
RTL_01176,TER_0146,West Bengal,Bardhaman,Bardhaman_T042,20.370387769876412,79.77321572310811,940622.7599999999,13064.204999999998,667,4,72,2,92.86538461538461,0.019230769230769232,23,2026-03-29,9,0,18,2026-03-29,0,3.0,0.3333333333333333,0.3333333333333333,0,0.2978979923004278
RTL_01177,TER_0147,Maharashtra,Akola,Akola_T052,17.161136020062084,78.24747952645065,973952.13,13913.601857142858,674,4,70,2,106.8076923076923,0.019230769230769232,23,2026-03-17,8,12,22,2026-03-22,7,0.0,0.0,0.0,0,0.3290170823827776
RTL_01178,TER_0147,Maharashtra,Akola,Akola_T055,21.35801195801213,76.32165335096597,954191.37,14457.445,628,4,66,3,102.71153846153847,0.028846153846153848,23,2026-03-17,8,12,22,2026-03-22,7,2.0,0.0,0.0,1,0.3435462216063605
RTL_01179,TER_0147,Maharashtra,Akola,Akola_T056,19.023842441876067,72.91691297161591,360251.02999999997,8377.930930232558,314,2,43,2,65.92307692307692,0.038461538461538464,23,2026-03-17,8,12,22,2026-03-22,7,3.0,0.3333333333333333,0.0,0,0.1979316938939722
RTL_01180,TER_0147,Maharashtra,Akola,Akola_T055,17.802306149760565,77.40073695249174,505901.33,9368.543148148148,389,3,54,3,57.8974358974359,0.038461538461538464,23,2026-03-17,8,12,22,2026-03-22,7,2.0,0.0,0.0,0,0.24779232113418906
RTL_01181,TER_0147,Maharashtra,Akola,Akola_T054,17.130919511591074,74.92048008891207,617498.28,9499.97353846154,476,3,65,2,84.51282051282051,0.02564102564102564,23,2026-03-17,8,12,22,2026-03-22,7,0.0,0.0,0.0,0,0.25287921754013615
RTL_01182,TER_0147,Maharashtra,Akola,Akola_T056,20.94276339797934,77.40638902111424,680911.08,11739.846206896551,577,3,58,5,64.7948717948718,0.0641025641025641,23,2026-03-17,8,12,22,2026-03-22,7,3.0,0.3333333333333333,0.0,0,0.32267407109044416
RTL_01183,TER_0148,Haryana,Sirsa,Sirsa_T040,28.78956956311946,76.0923712750648,847601.87,11152.656184210526,734,4,76,6,66.3076923076923,0.057692307692307696,24,2026-03-26,8,3,13,2026-03-14,15,1.0,0.0,0.0,0,0.36161511389922724
